"filename", "language", "Python", "pip requirements", "Properties", "XML", "Batch", "PowerShell", "JSON", "comment", "blank", "total"
"c:\Users\User\OneDrive\Documents\GitHub\rubiks_cube_app\neavenv\Lib\site-packages\customtkinter\windows\widgets\appearance_mode\appearance_mode_tracker.py", "Python", 95, 0, 0, 0, 0, 0, 0, 1, 27, 123
"c:\Users\User\OneDrive\Documents\GitHub\rubiks_cube_app\neavenv\Lib\site-packages\customtkinter\windows\widgets\core_rendering\__init__.py", "Python", 8, 0, 0, 0, 0, 0, 0, 1, 4, 13
"c:\Users\User\OneDrive\Documents\GitHub\rubiks_cube_app\neavenv\Lib\site-packages\customtkinter\windows\widgets\core_rendering\ctk_canvas.py", "Python", 74, 0, 0, 0, 0, 0, 0, 22, 22, 118
"c:\Users\User\OneDrive\Documents\GitHub\rubiks_cube_app\neavenv\Lib\site-packages\customtkinter\windows\widgets\core_rendering\draw_engine.py", "Python", 956, 0, 0, 0, 0, 0, 0, 82, 198, 1236
"c:\Users\User\OneDrive\Documents\GitHub\rubiks_cube_app\neavenv\Lib\site-packages\customtkinter\windows\widgets\core_widget_classes\__init__.py", "Python", 2, 0, 0, 0, 0, 0, 0, 0, 1, 3
"c:\Users\User\OneDrive\Documents\GitHub\rubiks_cube_app\neavenv\Lib\site-packages\customtkinter\windows\widgets\core_widget_classes\ctk_base_class.py", "Python", 186, 0, 0, 0, 0, 0, 0, 74, 67, 327
"c:\Users\User\OneDrive\Documents\GitHub\rubiks_cube_app\neavenv\Lib\site-packages\customtkinter\windows\widgets\core_widget_classes\dropdown_menu.py", "Python", 148, 0, 0, 0, 0, 0, 0, 7, 44, 199
"c:\Users\User\OneDrive\Documents\GitHub\rubiks_cube_app\neavenv\Lib\site-packages\customtkinter\windows\widgets\ctk_button.py", "Python", 444, 0, 0, 0, 0, 0, 0, 40, 111, 595
"c:\Users\User\OneDrive\Documents\GitHub\rubiks_cube_app\neavenv\Lib\site-packages\customtkinter\windows\widgets\ctk_checkbox.py", "Python", 369, 0, 0, 0, 0, 0, 0, 19, 82, 470
"c:\Users\User\OneDrive\Documents\GitHub\rubiks_cube_app\neavenv\Lib\site-packages\customtkinter\windows\widgets\ctk_combobox.py", "Python", 326, 0, 0, 0, 0, 0, 0, 20, 79, 425
"c:\Users\User\OneDrive\Documents\GitHub\rubiks_cube_app\neavenv\Lib\site-packages\customtkinter\windows\widgets\ctk_entry.py", "Python", 286, 0, 0, 0, 0, 0, 0, 17, 82, 385
"c:\Users\User\OneDrive\Documents\GitHub\rubiks_cube_app\neavenv\Lib\site-packages\customtkinter\windows\widgets\ctk_frame.py", "Python", 137, 0, 0, 0, 0, 0, 0, 20, 40, 197
"c:\Users\User\OneDrive\Documents\GitHub\rubiks_cube_app\neavenv\Lib\site-packages\customtkinter\windows\widgets\ctk_label.py", "Python", 214, 0, 0, 0, 0, 0, 0, 20, 58, 292
"c:\Users\User\OneDrive\Documents\GitHub\rubiks_cube_app\neavenv\Lib\site-packages\customtkinter\windows\widgets\ctk_optionmenu.py", "Python", 321, 0, 0, 0, 0, 0, 0, 20, 86, 427
"c:\Users\User\OneDrive\Documents\GitHub\rubiks_cube_app\neavenv\Lib\site-packages\customtkinter\windows\widgets\ctk_progressbar.py", "Python", 238, 0, 0, 0, 0, 0, 0, 17, 58, 313
"c:\Users\User\OneDrive\Documents\GitHub\rubiks_cube_app\neavenv\Lib\site-packages\customtkinter\windows\widgets\ctk_radiobutton.py", "Python", 334, 0, 0, 0, 0, 0, 0, 18, 79, 431
"c:\Users\User\OneDrive\Documents\GitHub\rubiks_cube_app\neavenv\Lib\site-packages\customtkinter\windows\widgets\ctk_scrollable_frame.py", "Python", 250, 0, 0, 0, 0, 0, 0, 1, 66, 317
"c:\Users\User\OneDrive\Documents\GitHub\rubiks_cube_app\neavenv\Lib\site-packages\customtkinter\windows\widgets\ctk_scrollbar.py", "Python", 216, 0, 0, 0, 0, 0, 0, 15, 51, 282
"c:\Users\User\OneDrive\Documents\GitHub\rubiks_cube_app\neavenv\Lib\site-packages\customtkinter\windows\widgets\ctk_segmented_button.py", "Python", 346, 0, 0, 0, 0, 0, 0, 10, 92, 448
"c:\Users\User\OneDrive\Documents\GitHub\rubiks_cube_app\neavenv\Lib\site-packages\customtkinter\windows\widgets\ctk_slider.py", "Python", 323, 0, 0, 0, 0, 0, 0, 13, 78, 414
"c:\Users\User\OneDrive\Documents\GitHub\rubiks_cube_app\neavenv\Lib\site-packages\customtkinter\windows\widgets\ctk_switch.py", "Python", 377, 0, 0, 0, 0, 0, 0, 19, 88, 484
"c:\Users\User\OneDrive\Documents\GitHub\rubiks_cube_app\neavenv\Lib\site-packages\customtkinter\windows\widgets\ctk_tabview.py", "Python", 329, 0, 0, 0, 0, 0, 0, 32, 73, 434
"c:\Users\User\OneDrive\Documents\GitHub\rubiks_cube_app\neavenv\Lib\site-packages\customtkinter\windows\widgets\ctk_textbox.py", "Python", 363, 0, 0, 0, 0, 0, 0, 24, 114, 501
"c:\Users\User\OneDrive\Documents\GitHub\rubiks_cube_app\neavenv\Lib\site-packages\customtkinter\windows\widgets\font\__init__.py", "Python", 15, 0, 0, 0, 0, 0, 0, 4, 6, 25
"c:\Users\User\OneDrive\Documents\GitHub\rubiks_cube_app\neavenv\Lib\site-packages\customtkinter\windows\widgets\font\ctk_font.py", "Python", 57, 0, 0, 0, 0, 0, 0, 18, 20, 95
"c:\Users\User\OneDrive\Documents\GitHub\rubiks_cube_app\neavenv\Lib\site-packages\customtkinter\windows\widgets\font\font_manager.py", "Python", 47, 0, 0, 0, 0, 0, 0, 6, 14, 67
"c:\Users\User\OneDrive\Documents\GitHub\rubiks_cube_app\neavenv\Lib\site-packages\customtkinter\windows\widgets\image\__init__.py", "Python", 1, 0, 0, 0, 0, 0, 0, 0, 1, 2
"c:\Users\User\OneDrive\Documents\GitHub\rubiks_cube_app\neavenv\Lib\site-packages\customtkinter\windows\widgets\image\ctk_image.py", "Python", 83, 0, 0, 0, 0, 0, 0, 15, 25, 123
"c:\Users\User\OneDrive\Documents\GitHub\rubiks_cube_app\neavenv\Lib\site-packages\customtkinter\windows\widgets\scaling\__init__.py", "Python", 5, 0, 0, 0, 0, 0, 0, 0, 3, 8
"c:\Users\User\OneDrive\Documents\GitHub\rubiks_cube_app\neavenv\Lib\site-packages\customtkinter\windows\widgets\scaling\scaling_base_class.py", "Python", 102, 0, 0, 0, 0, 0, 0, 24, 34, 160
"c:\Users\User\OneDrive\Documents\GitHub\rubiks_cube_app\neavenv\Lib\site-packages\customtkinter\windows\widgets\scaling\scaling_tracker.py", "Python", 141, 0, 0, 0, 0, 0, 0, 24, 42, 207
"c:\Users\User\OneDrive\Documents\GitHub\rubiks_cube_app\neavenv\Lib\site-packages\customtkinter\windows\widgets\theme\__init__.py", "Python", 7, 0, 0, 0, 0, 0, 0, 1, 2, 10
"c:\Users\User\OneDrive\Documents\GitHub\rubiks_cube_app\neavenv\Lib\site-packages\customtkinter\windows\widgets\theme\theme_manager.py", "Python", 42, 0, 0, 0, 0, 0, 0, 4, 10, 56
"c:\Users\User\OneDrive\Documents\GitHub\rubiks_cube_app\neavenv\Lib\site-packages\customtkinter\windows\widgets\utility\__init__.py", "Python", 1, 0, 0, 0, 0, 0, 0, 0, 1, 2
"c:\Users\User\OneDrive\Documents\GitHub\rubiks_cube_app\neavenv\Lib\site-packages\customtkinter\windows\widgets\utility\utility_functions.py", "Python", 14, 0, 0, 0, 0, 0, 0, 2, 7, 23
"c:\Users\User\OneDrive\Documents\GitHub\rubiks_cube_app\neavenv\Lib\site-packages\darkdetect\__init__.py", "Python", 32, 0, 0, 0, 0, 0, 0, 7, 6, 45
"c:\Users\User\OneDrive\Documents\GitHub\rubiks_cube_app\neavenv\Lib\site-packages\darkdetect\__main__.py", "Python", 2, 0, 0, 0, 0, 0, 0, 5, 3, 10
"c:\Users\User\OneDrive\Documents\GitHub\rubiks_cube_app\neavenv\Lib\site-packages\darkdetect\_dummy.py", "Python", 9, 0, 0, 0, 0, 0, 0, 5, 6, 20
"c:\Users\User\OneDrive\Documents\GitHub\rubiks_cube_app\neavenv\Lib\site-packages\darkdetect\_linux_detect.py", "Python", 31, 0, 0, 0, 0, 0, 0, 9, 6, 46
"c:\Users\User\OneDrive\Documents\GitHub\rubiks_cube_app\neavenv\Lib\site-packages\darkdetect\_mac_detect.py", "Python", 86, 0, 0, 0, 0, 0, 0, 11, 28, 125
"c:\Users\User\OneDrive\Documents\GitHub\rubiks_cube_app\neavenv\Lib\site-packages\darkdetect\_windows_detect.py", "Python", 82, 0, 0, 0, 0, 0, 0, 29, 12, 123
"c:\Users\User\OneDrive\Documents\GitHub\rubiks_cube_app\neavenv\Lib\site-packages\packaging\__init__.py", "Python", 8, 0, 0, 0, 0, 0, 0, 3, 5, 16
"c:\Users\User\OneDrive\Documents\GitHub\rubiks_cube_app\neavenv\Lib\site-packages\packaging\_elffile.py", "Python", 72, 0, 0, 0, 0, 0, 0, 18, 20, 110
"c:\Users\User\OneDrive\Documents\GitHub\rubiks_cube_app\neavenv\Lib\site-packages\packaging\_manylinux.py", "Python", 155, 0, 0, 0, 0, 0, 0, 72, 36, 263
"c:\Users\User\OneDrive\Documents\GitHub\rubiks_cube_app\neavenv\Lib\site-packages\packaging\_musllinux.py", "Python", 45, 0, 0, 0, 0, 0, 0, 25, 16, 86
"c:\Users\User\OneDrive\Documents\GitHub\rubiks_cube_app\neavenv\Lib\site-packages\packaging\_parser.py", "Python", 223, 0, 0, 0, 0, 0, 0, 51, 80, 354
"c:\Users\User\OneDrive\Documents\GitHub\rubiks_cube_app\neavenv\Lib\site-packages\packaging\_structures.py", "Python", 36, 0, 0, 0, 0, 0, 0, 3, 23, 62
"c:\Users\User\OneDrive\Documents\GitHub\rubiks_cube_app\neavenv\Lib\site-packages\packaging\_tokenizer.py", "Python", 116, 0, 0, 0, 0, 0, 0, 66, 14, 196
"c:\Users\User\OneDrive\Documents\GitHub\rubiks_cube_app\neavenv\Lib\site-packages\packaging\licenses\__init__.py", "Python", 78, 0, 0, 0, 0, 0, 0, 46, 22, 146
"c:\Users\User\OneDrive\Documents\GitHub\rubiks_cube_app\neavenv\Lib\site-packages\packaging\licenses\_spdx.py", "Python", 751, 0, 0, 0, 0, 0, 0, 0, 9, 760
"c:\Users\User\OneDrive\Documents\GitHub\rubiks_cube_app\neavenv\Lib\site-packages\packaging\markers.py", "Python", 194, 0, 0, 0, 0, 0, 0, 109, 60, 363
"c:\Users\User\OneDrive\Documents\GitHub\rubiks_cube_app\neavenv\Lib\site-packages\packaging\metadata.py", "Python", 502, 0, 0, 0, 0, 0, 0, 266, 95, 863
"c:\Users\User\OneDrive\Documents\GitHub\rubiks_cube_app\neavenv\Lib\site-packages\packaging\requirements.py", "Python", 56, 0, 0, 0, 0, 0, 0, 16, 20, 92
"c:\Users\User\OneDrive\Documents\GitHub\rubiks_cube_app\neavenv\Lib\site-packages\packaging\specifiers.py", "Python", 336, 0, 0, 0, 0, 0, 0, 620, 64, 1020
"c:\Users\User\OneDrive\Documents\GitHub\rubiks_cube_app\neavenv\Lib\site-packages\packaging\tags.py", "Python", 387, 0, 0, 0, 0, 0, 0, 174, 96, 657
"c:\Users\User\OneDrive\Documents\GitHub\rubiks_cube_app\neavenv\Lib\site-packages\packaging\utils.py", "Python", 93, 0, 0, 0, 0, 0, 0, 38, 33, 164
"c:\Users\User\OneDrive\Documents\GitHub\rubiks_cube_app\neavenv\Lib\site-packages\packaging\version.py", "Python", 220, 0, 0, 0, 0, 0, 0, 310, 53, 583
"c:\Users\User\OneDrive\Documents\GitHub\rubiks_cube_app\neavenv\Lib\site-packages\pip\__init__.py", "Python", 5, 0, 0, 0, 0, 0, 0, 4, 5, 14
"c:\Users\User\OneDrive\Documents\GitHub\rubiks_cube_app\neavenv\Lib\site-packages\pip\__main__.py", "Python", 10, 0, 0, 0, 0, 0, 0, 10, 5, 25
"c:\Users\User\OneDrive\Documents\GitHub\rubiks_cube_app\neavenv\Lib\site-packages\pip\__pip-runner__.py", "Python", 25, 0, 0, 0, 0, 0, 0, 9, 17, 51
"c:\Users\User\OneDrive\Documents\GitHub\rubiks_cube_app\neavenv\Lib\site-packages\pip\_internal\__init__.py", "Python", 6, 0, 0, 0, 0, 0, 0, 7, 6, 19
"c:\Users\User\OneDrive\Documents\GitHub\rubiks_cube_app\neavenv\Lib\site-packages\pip\_internal\build_env.py", "Python", 225, 0, 0, 0, 0, 0, 0, 61, 40, 326
"c:\Users\User\OneDrive\Documents\GitHub\rubiks_cube_app\neavenv\Lib\site-packages\pip\_internal\cache.py", "Python", 189, 0, 0, 0, 0, 0, 0, 55, 46, 290
"c:\Users\User\OneDrive\Documents\GitHub\rubiks_cube_app\neavenv\Lib\site-packages\pip\_internal\cli\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 2, 2, 4
"c:\Users\User\OneDrive\Documents\GitHub\rubiks_cube_app\neavenv\Lib\site-packages\pip\_internal\cli\autocompletion.py", "Python", 121, 0, 0, 0, 0, 0, 0, 38, 17, 176
"c:\Users\User\OneDrive\Documents\GitHub\rubiks_cube_app\neavenv\Lib\site-packages\pip\_internal\cli\base_command.py", "Python", 166, 0, 0, 0, 0, 0, 0, 27, 41, 234
"c:\Users\User\OneDrive\Documents\GitHub\rubiks_cube_app\neavenv\Lib\site-packages\pip\_internal\cli\cmdoptions.py", "Python", 876, 0, 0, 0, 0, 0, 0, 104, 154, 1134
"c:\Users\User\OneDrive\Documents\GitHub\rubiks_cube_app\neavenv\Lib\site-packages\pip\_internal\cli\command_context.py", "Python", 20, 0, 0, 0, 0, 0, 0, 0, 8, 28
"c:\Users\User\OneDrive\Documents\GitHub\rubiks_cube_app\neavenv\Lib\site-packages\pip\_internal\cli\index_command.py", "Python", 106, 0, 0, 0, 0, 0, 0, 33, 35, 174
"c:\Users\User\OneDrive\Documents\GitHub\rubiks_cube_app\neavenv\Lib\site-packages\pip\_internal\cli\main.py", "Python", 32, 0, 0, 0, 0, 0, 0, 31, 17, 80
"c:\Users\User\OneDrive\Documents\GitHub\rubiks_cube_app\neavenv\Lib\site-packages\pip\_internal\cli\main_parser.py", "Python", 79, 0, 0, 0, 0, 0, 0, 26, 29, 134
"c:\Users\User\OneDrive\Documents\GitHub\rubiks_cube_app\neavenv\Lib\site-packages\pip\_internal\cli\parser.py", "Python", 196, 0, 0, 0, 0, 0, 0, 49, 50, 295
"c:\Users\User\OneDrive\Documents\GitHub\rubiks_cube_app\neavenv\Lib\site-packages\pip\_internal\cli\progress_bars.py", "Python", 117, 0, 0, 0, 0, 0, 0, 9, 19, 145
"c:\Users\User\OneDrive\Documents\GitHub\rubiks_cube_app\neavenv\Lib\site-packages\pip\_internal\cli\req_command.py", "Python", 277, 0, 0, 0, 0, 0, 0, 37, 34, 348
"c:\Users\User\OneDrive\Documents\GitHub\rubiks_cube_app\neavenv\Lib\site-packages\pip\_internal\cli\spinners.py", "Python", 114, 0, 0, 0, 0, 0, 0, 18, 28, 160
"c:\Users\User\OneDrive\Documents\GitHub\rubiks_cube_app\neavenv\Lib\site-packages\pip\_internal\cli\status_codes.py", "Python", 6, 0, 0, 0, 0, 0, 0, 0, 1, 7
"c:\Users\User\OneDrive\Documents\GitHub\rubiks_cube_app\neavenv\Lib\site-packages\pip\_internal\commands\__init__.py", "Python", 111, 0, 0, 0, 0, 0, 0, 14, 13, 138
"c:\Users\User\OneDrive\Documents\GitHub\rubiks_cube_app\neavenv\Lib\site-packages\pip\_internal\commands\cache.py", "Python", 148, 0, 0, 0, 0, 0, 0, 41, 40, 229
"c:\Users\User\OneDrive\Documents\GitHub\rubiks_cube_app\neavenv\Lib\site-packages\pip\_internal\commands\check.py", "Python", 58, 0, 0, 0, 0, 0, 0, 1, 9, 68
"c:\Users\User\OneDrive\Documents\GitHub\rubiks_cube_app\neavenv\Lib\site-packages\pip\_internal\commands\completion.py", "Python", 119, 0, 0, 0, 0, 0, 0, 15, 3, 137
"c:\Users\User\OneDrive\Documents\GitHub\rubiks_cube_app\neavenv\Lib\site-packages\pip\_internal\commands\configuration.py", "Python", 202, 0, 0, 0, 0, 0, 0, 39, 40, 281
"c:\Users\User\OneDrive\Documents\GitHub\rubiks_cube_app\neavenv\Lib\site-packages\pip\_internal\commands\debug.py", "Python", 143, 0, 0, 0, 0, 0, 0, 15, 44, 202
"c:\Users\User\OneDrive\Documents\GitHub\rubiks_cube_app\neavenv\Lib\site-packages\pip\_internal\commands\download.py", "Python", 107, 0, 0, 0, 0, 0, 0, 13, 27, 147
"c:\Users\User\OneDrive\Documents\GitHub\rubiks_cube_app\neavenv\Lib\site-packages\pip\_internal\commands\freeze.py", "Python", 87, 0, 0, 0, 0, 0, 0, 5, 17, 109
"c:\Users\User\OneDrive\Documents\GitHub\rubiks_cube_app\neavenv\Lib\site-packages\pip\_internal\commands\hash.py", "Python", 42, 0, 0, 0, 0, 0, 0, 7, 11, 60
"c:\Users\User\OneDrive\Documents\GitHub\rubiks_cube_app\neavenv\Lib\site-packages\pip\_internal\commands\help.py", "Python", 28, 0, 0, 0, 0, 0, 0, 2, 12, 42
"c:\Users\User\OneDrive\Documents\GitHub\rubiks_cube_app\neavenv\Lib\site-packages\pip\_internal\commands\index.py", "Python", 113, 0, 0, 0, 0, 0, 0, 10, 31, 154
"c:\Users\User\OneDrive\Documents\GitHub\rubiks_cube_app\neavenv\Lib\site-packages\pip\_internal\commands\inspect.py", "Python", 74, 0, 0, 0, 0, 0, 0, 9, 10, 93
"c:\Users\User\OneDrive\Documents\GitHub\rubiks_cube_app\neavenv\Lib\site-packages\pip\_internal\commands\install.py", "Python", 638, 0, 0, 0, 0, 0, 0, 66, 90, 794
"c:\Users\User\OneDrive\Documents\GitHub\rubiks_cube_app\neavenv\Lib\site-packages\pip\_internal\commands\list.py", "Python", 301, 0, 0, 0, 0, 0, 0, 31, 60, 392
"c:\Users\User\OneDrive\Documents\GitHub\rubiks_cube_app\neavenv\Lib\site-packages\pip\_internal\commands\lock.py", "Python", 128, 0, 0, 0, 0, 0, 0, 17, 27, 172
"c:\Users\User\OneDrive\Documents\GitHub\rubiks_cube_app\neavenv\Lib\site-packages\pip\_internal\commands\search.py", "Python", 136, 0, 0, 0, 0, 0, 0, 8, 33, 177
"c:\Users\User\OneDrive\Documents\GitHub\rubiks_cube_app\neavenv\Lib\site-packages\pip\_internal\commands\show.py", "Python", 179, 0, 0, 0, 0, 0, 0, 18, 32, 229
"c:\Users\User\OneDrive\Documents\GitHub\rubiks_cube_app\neavenv\Lib\site-packages\pip\_internal\commands\uninstall.py", "Python", 93, 0, 0, 0, 0, 0, 0, 9, 13, 115
"c:\Users\User\OneDrive\Documents\GitHub\rubiks_cube_app\neavenv\Lib\site-packages\pip\_internal\commands\wheel.py", "Python", 142, 0, 0, 0, 0, 0, 0, 13, 28, 183
"c:\Users\User\OneDrive\Documents\GitHub\rubiks_cube_app\neavenv\Lib\site-packages\pip\_internal\configuration.py", "Python", 233, 0, 0, 0, 0, 0, 0, 85, 66, 384
"c:\Users\User\OneDrive\Documents\GitHub\rubiks_cube_app\neavenv\Lib\site-packages\pip\_internal\distributions\__init__.py", "Python", 12, 0, 0, 0, 0, 0, 0, 5, 5, 22
"c:\Users\User\OneDrive\Documents\GitHub\rubiks_cube_app\neavenv\Lib\site-packages\pip\_internal\distributions\base.py", "Python", 24, 0, 0, 0, 0, 0, 0, 21, 9, 54
"c:\Users\User\OneDrive\Documents\GitHub\rubiks_cube_app\neavenv\Lib\site-packages\pip\_internal\distributions\installed.py", "Python", 18, 0, 0, 0, 0, 0, 0, 5, 7, 30
"c:\Users\User\OneDrive\Documents\GitHub\rubiks_cube_app\neavenv\Lib\site-packages\pip\_internal\distributions\sdist.py", "Python", 118, 0, 0, 0, 0, 0, 0, 24, 17, 159
"c:\Users\User\OneDrive\Documents\GitHub\rubiks_cube_app\neavenv\Lib\site-packages\pip\_internal\distributions\wheel.py", "Python", 26, 0, 0, 0, 0, 0, 0, 8, 9, 43
"c:\Users\User\OneDrive\Documents\GitHub\rubiks_cube_app\neavenv\Lib\site-packages\pip\_internal\exceptions.py", "Python", 440, 0, 0, 0, 0, 0, 0, 285, 138, 863
"c:\Users\User\OneDrive\Documents\GitHub\rubiks_cube_app\neavenv\Lib\site-packages\pip\_internal\index\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 1, 1, 2
"c:\Users\User\OneDrive\Documents\GitHub\rubiks_cube_app\neavenv\Lib\site-packages\pip\_internal\index\collector.py", "Python", 321, 0, 0, 0, 0, 0, 0, 96, 78, 495
"c:\Users\User\OneDrive\Documents\GitHub\rubiks_cube_app\neavenv\Lib\site-packages\pip\_internal\index\package_finder.py", "Python", 680, 0, 0, 0, 0, 0, 0, 245, 126, 1051
"c:\Users\User\OneDrive\Documents\GitHub\rubiks_cube_app\neavenv\Lib\site-packages\pip\_internal\index\sources.py", "Python", 196, 0, 0, 0, 0, 0, 0, 37, 52, 285
"c:\Users\User\OneDrive\Documents\GitHub\rubiks_cube_app\neavenv\Lib\site-packages\pip\_internal\locations\__init__.py", "Python", 284, 0, 0, 0, 0, 0, 0, 84, 72, 440
"c:\Users\User\OneDrive\Documents\GitHub\rubiks_cube_app\neavenv\Lib\site-packages\pip\_internal\locations\_distutils.py", "Python", 107, 0, 0, 0, 0, 0, 0, 42, 24, 173
"c:\Users\User\OneDrive\Documents\GitHub\rubiks_cube_app\neavenv\Lib\site-packages\pip\_internal\locations\_sysconfig.py", "Python", 120, 0, 0, 0, 0, 0, 0, 63, 32, 215
"c:\Users\User\OneDrive\Documents\GitHub\rubiks_cube_app\neavenv\Lib\site-packages\pip\_internal\locations\base.py", "Python", 45, 0, 0, 0, 0, 0, 0, 20, 17, 82
"c:\Users\User\OneDrive\Documents\GitHub\rubiks_cube_app\neavenv\Lib\site-packages\pip\_internal\main.py", "Python", 4, 0, 0, 0, 0, 0, 0, 5, 4, 13
"c:\Users\User\OneDrive\Documents\GitHub\rubiks_cube_app\neavenv\Lib\site-packages\pip\_internal\metadata\__init__.py", "Python", 73, 0, 0, 0, 0, 0, 0, 60, 30, 163
"c:\Users\User\OneDrive\Documents\GitHub\rubiks_cube_app\neavenv\Lib\site-packages\pip\_internal\metadata\_json.py", "Python", 69, 0, 0, 0, 0, 0, 0, 7, 11, 87
"c:\Users\User\OneDrive\Documents\GitHub\rubiks_cube_app\neavenv\Lib\site-packages\pip\_internal\metadata\base.py", "Python", 373, 0, 0, 0, 0, 0, 0, 242, 76, 691
"c:\Users\User\OneDrive\Documents\GitHub\rubiks_cube_app\neavenv\Lib\site-packages\pip\_internal\metadata\importlib\__init__.py", "Python", 4, 0, 0, 0, 0, 0, 0, 0, 3, 7
"c:\Users\User\OneDrive\Documents\GitHub\rubiks_cube_app\neavenv\Lib\site-packages\pip\_internal\metadata\importlib\_compat.py", "Python", 41, 0, 0, 0, 0, 0, 0, 26, 19, 86
"c:\Users\User\OneDrive\Documents\GitHub\rubiks_cube_app\neavenv\Lib\site-packages\pip\_internal\metadata\importlib\_dists.py", "Python", 175, 0, 0, 0, 0, 0, 0, 25, 29, 229
"c:\Users\User\OneDrive\Documents\GitHub\rubiks_cube_app\neavenv\Lib\site-packages\pip\_internal\metadata\importlib\_envs.py", "Python", 92, 0, 0, 0, 0, 0, 0, 29, 20, 141
"c:\Users\User\OneDrive\Documents\GitHub\rubiks_cube_app\neavenv\Lib\site-packages\pip\_internal\metadata\pkg_resources.py", "Python", 220, 0, 0, 0, 0, 0, 0, 32, 50, 302
"c:\Users\User\OneDrive\Documents\GitHub\rubiks_cube_app\neavenv\Lib\site-packages\pip\_internal\models\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 1, 1, 2
"c:\Users\User\OneDrive\Documents\GitHub\rubiks_cube_app\neavenv\Lib\site-packages\pip\_internal\models\candidate.py", "Python", 16, 0, 0, 0, 0, 0, 0, 1, 9, 26
"c:\Users\User\OneDrive\Documents\GitHub\rubiks_cube_app\neavenv\Lib\site-packages\pip\_internal\models\direct_url.py", "Python", 171, 0, 0, 0, 0, 0, 0, 10, 44, 225
"c:\Users\User\OneDrive\Documents\GitHub\rubiks_cube_app\neavenv\Lib\site-packages\pip\_internal\models\format_control.py", "Python", 62, 0, 0, 0, 0, 0, 0, 2, 15, 79
"c:\Users\User\OneDrive\Documents\GitHub\rubiks_cube_app\neavenv\Lib\site-packages\pip\_internal\models\index.py", "Python", 16, 0, 0, 0, 0, 0, 0, 4, 9, 29
"c:\Users\User\OneDrive\Documents\GitHub\rubiks_cube_app\neavenv\Lib\site-packages\pip\_internal\models\installation_report.py", "Python", 29, 0, 0, 0, 0, 0, 0, 21, 7, 57
"c:\Users\User\OneDrive\Documents\GitHub\rubiks_cube_app\neavenv\Lib\site-packages\pip\_internal\models\link.py", "Python", 360, 0, 0, 0, 0, 0, 0, 150, 99, 609
"c:\Users\User\OneDrive\Documents\GitHub\rubiks_cube_app\neavenv\Lib\site-packages\pip\_internal\models\pylock.py", "Python", 136, 0, 0, 0, 0, 0, 0, 23, 25, 184
"c:\Users\User\OneDrive\Documents\GitHub\rubiks_cube_app\neavenv\Lib\site-packages\pip\_internal\models\scheme.py", "Python", 10, 0, 0, 0, 0, 0, 0, 9, 7, 26
"c:\Users\User\OneDrive\Documents\GitHub\rubiks_cube_app\neavenv\Lib\site-packages\pip\_internal\models\search_scope.py", "Python", 79, 0, 0, 0, 0, 0, 0, 29, 20, 128
"c:\Users\User\OneDrive\Documents\GitHub\rubiks_cube_app\neavenv\Lib\site-packages\pip\_internal\models\selection_prefs.py", "Python", 25, 0, 0, 0, 0, 0, 0, 22, 7, 54
"c:\Users\User\OneDrive\Documents\GitHub\rubiks_cube_app\neavenv\Lib\site-packages\pip\_internal\models\target_python.py", "Python", 70, 0, 0, 0, 0, 0, 0, 34, 18, 122
"c:\Users\User\OneDrive\Documents\GitHub\rubiks_cube_app\neavenv\Lib\site-packages\pip\_internal\models\wheel.py", "Python", 105, 0, 0, 0, 0, 0, 0, 22, 13, 140
"c:\Users\User\OneDrive\Documents\GitHub\rubiks_cube_app\neavenv\Lib\site-packages\pip\_internal\network\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 1, 1, 2
"c:\Users\User\OneDrive\Documents\GitHub\rubiks_cube_app\neavenv\Lib\site-packages\pip\_internal\network\auth.py", "Python", 353, 0, 0, 0, 0, 0, 0, 116, 98, 567
"c:\Users\User\OneDrive\Documents\GitHub\rubiks_cube_app\neavenv\Lib\site-packages\pip\_internal\network\cache.py", "Python", 70, 0, 0, 0, 0, 0, 0, 28, 20, 118
"c:\Users\User\OneDrive\Documents\GitHub\rubiks_cube_app\neavenv\Lib\site-packages\pip\_internal\network\download.py", "Python", 230, 0, 0, 0, 0, 0, 0, 37, 48, 315
"c:\Users\User\OneDrive\Documents\GitHub\rubiks_cube_app\neavenv\Lib\site-packages\pip\_internal\network\lazy_wheel.py", "Python", 116, 0, 0, 0, 0, 0, 0, 65, 30, 211
